pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,demanda_pyme,Pymes con necesidades de financiacion,51.2000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 10; las haya buscado activamente o no. Unos 1,8 millones de empresas"
Espana,demanda_pyme,Grado de bancarizacion de la pyme,70.9000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 18; pymes con necesidades que recurren a financiacion bancaria"
Espana,demanda_pyme,Grado de bancarizacion de la pyme,76.5000,pct_neto_encuesta,2024,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 18"
Espana,demanda_pyme,Grado de bancarizacion de la pyme,69.0000,pct_neto_encuesta,2023,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 18"
Espana,demanda_pyme,Solicitudes que obtienen la financiacion y la aceptan,92.8000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. apartado 3; el valor mas alto de los ultimos tres anos"
Espana,demanda_pyme,Solicitudes no concedidas,3.2000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. apartado 3"
Espana,demanda_pyme,Financiacion concedida pero rechazada por condiciones,2.7000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. apartado 3"
Espana,demanda_pyme,Destino de la financiacion | Circulante,73.0000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 13; sube desde el 64,6 % de 2024"
Espana,demanda_pyme,Destino de la financiacion | Circulante,64.6000,pct_neto_encuesta,2024,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 13"
Espana,demanda_pyme,Destino de la financiacion | Inversion en equipo productivo,33.2000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 13"
Espana,demanda_pyme,Destino de la financiacion | Inversion en inmuebles,12.0000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 13"
Espana,demanda_pyme,Destino de la financiacion | Inversion en innovacion,4.3000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 13"
Espana,demanda_pyme,Uso de productos | Lineas de credito,22.0000,pct_neto_encuesta,2025,"CESGAR, XV Informe La financiacion de la pyme en Espana, resultados 2025",http://cesgar.es/wp-content/uploads/2026/04/XV_Informe-financiacion-pyme_Cesgar-2025.pdf,2026-09-18,,,tamano_empresa_empleados,porcentaje_neto_encuesta,dato_unico,"ENCUESTA: porcentaje de empresas, no un nivel de tipo ni un volumen. grafico 9; el informe da porcentajes cercanos al 22 %"
